844,Ridge Lytton Springs,USA,"California (-122.387185, 38.406418)",Ridge,Zinfandel,39.99,2010,Red Wine,3.5,4,93
845,Ridge Vineyards Lytton Springs,USA,"California (-122.387185, 38.406418)",Ridge Vineyards,Zinfandel,39.99,2006,Red Wine,3.5,3.461538462,90
846,Dry Creek Vineyard Red Bordeaux Blend Dry Creek Valley Meritage,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Cabernet Sauvignon,33.99,2005,Red Wine,3,2.714285714,88
847,Chateau Ste. Michelle Cabernet Sauvignon Columbia Valley Cold Creek Vineyard,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Cabernet Sauvignon,32.99,2009,Red Wine,3,2.7,90
848,Seghesio Family Vineyards Zinfandel Dry Creek Valley Cortina,USA,"California (-122.387185, 38.406418)",Seghesio Family Vineyards,Zinfandel,24,2009,Red Wine,3.5,3.416666667,90
849,Sebastiani Sonoma County Zinfandel,USA,"California (-122.387185, 38.406418)",Sebastiani Vineyards,Zinfandel,29.99,2008,Red Wine,2.5,2.75,89.5
851,Seghesio Family Vineyards Zinfandel Sonoma County,USA,"California (-122.387185, 38.406418)",Seghesio Family Vineyards,Zinfandel,65.95,2002,Red Wine,4,4,93
852,Chase Creek Estate Merlot Napa Valley,USA,"California (-122.387185, 38.406418)",Stag's Leap Wine Cellars,Merlot,64.99,2006,Red Wine,4,4,85
853,Rancho Zabaco Zinfandel Sonoma County,USA,"California (-122.387185, 38.406418)",Rancho Zabaco Winery,Zinfandel,58.49,2003,Red Wine,3,3.636363636,88
850,Panther Creek Pinot Noir Willamette Valley Winemaker's Cuvée,USA,"Oregon (-121.746595, 44.687298)",Domaine du Mas Blanc - S.C.A Docteur Parcé & Fils Propriétaire,Pinot Noir,53.99,2006,Red Wine,3.5,3.75,91
854,Ridge Lytton Springs,USA,"California (-122.387185, 38.406418)",Ridge Vineyards,Zinfandel,79.99,2004,Red Wine,4,3.9,92.5
855,Argyle Brut Rosé Willamette Valley,USA,"Oregon (-121.746595, 44.687298)",Wild Duck Creek,Champagne,75,2003,Red Wine,3.5,3.75,92.5
856,Ridge Zinfandel Lytton Springs,USA,"California (-122.387185, 38.406418)",Ridge,Zinfandel,74,2009,Red Wine,3.5,2.583333333,92.4
857,Dry Creek Vineyard Zinfandel Sonoma County Heritage,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Zinfandel,79.99,2001,Red Wine,3.5,3.5,89
858,Quilceda Creek Cabernet Sauvignon Washington,USA,"Washington (-121.460951, 47.963348)",Quilceda Creek Vintners,Cabernet Sauvignon,185,2001,Red Wine,4.5,4.25,96.25
859,Quilceda Creek Cabernet Sauvignon Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Quilceda Creek Vintners,Cabernet Sauvignon,221.9,2004,Red Wine,4.5,4.6875,96.25
860,Stag's Leap Wine Cellars Merlot. Chase Creek Napa Valley,USA,"California (-122.387185, 38.406418)",Stag's Leap Wine Cellars,Cabernet Sauvignon,206.99,2004,Red Wine,4,3.961538462,90
861,Quilceda Creek Cabernet Sauvignon Washington,USA,"Washington (-121.460951, 47.963348)",Quilceda Creek Vintners,Cabernet Sauvignon,250,1998,Red Wine,4.5,4.25,94.33333333
862,Quilceda Creek Cabernet Sauvignon Washington,USA,"Washington (-121.460951, 47.963348)",Quilceda Creek Vintners,Cabernet Sauvignon,228.9,2006,Red Wine,3,3.5,97
863,Quilceda Creek Cabernet Sauvignon Washington,USA,"Washington (-121.460951, 47.963348)",Quilceda Creek Vintners,Cabernet Sauvignon,299,2002,Red Wine,4,3.4,97.5
864,Quilceda Creek Cabernet Sauvignon Washington,USA,"Washington (-121.460951, 47.963348)",Quilceda Creek Vintners,Cabernet Sauvignon,350,2003,Red Wine,4.5,4.833333333,98
865,Cline Cellars Viognier North Coast,USA,"California (-122.387185, 38.406418)",Cline Cellars,Viognier,9.99,2010,White Wine,3,3,88
866,Cline Cellars Red Rhone Blend California Cashmere,USA,"California (-122.387185, 38.406418)",Cline Cellars,Grenache,12.99,2011,Red Wine,3.5,2.75,91
867,Petite Syrah Foppiano Russian River Valley Californie,USA,"California (-122.387185, 38.406418)",Foppiano Vineyards,Petite Sirah,14.99,2005,Red Wine,4,4.1,89
868,Chateau St. Jean Chardonnay,USA,"California (-122.387185, 38.406418)",Chateau St. Jean Winery & Vineyards,Chardonnay,10.99,2010,White Wine,2.5,1.833333333,87
869,Valley of the Moon Unoaked Chardonnay,USA,"California (-122.387185, 38.406418)",Valley of the Moon Winery,Chardonnay,14.99,2010,White Wine,3.5,4,87
870,Stuhlmuller Vineyards Chardonnay Alexander Valley Estate Bottled,USA,"California (-122.387185, 38.406418)",Stuhlmuller Vineyards,Chardonnay,15.7,2007,White Wine,3.5,3.25,92
871,Francis Ford Coppola Chardonnay Russian River Valley Director's Cut,USA,"California (-122.387185, 38.406418)",Fancis Ford Coppola Winery,Chardonnay,14.99,2008,White Wine,3.5,2.9,90.5
872,Frei Bros Russian River Chard,USA,"California (-122.387185, 38.406418)",Frei Brothers Reserve,Chardonnay,14.39,2009,Red Wine,3.5,2.9,88
873,Rodney Strong Cabernet Sauvignon Sonoma County,USA,"California (-122.387185, 38.406418)",Rodney Strong Vineyards,Cabernet Sauvignon,13.97,2007,Red Wine,3,3.235294118,88
874,Alexander Valley Vineyards,USA,"California (-122.387185, 38.406418)",Alexander Valley Vineyards,Chardonnay,15.99,2007,Red Wine,3.5,3.220588235,90.33333333
875,Trentadue Winery Supertuscan Blend Alexander Valley la Storia Cuvée 32,USA,"California (-122.387185, 38.406418)",Trentadue Winery,SuperTuscan Blend,15.24,2003,Red Wine,3.5,4,89
876,Kenwood Sonoma County Chardonnay Chardonnay Sonoma County,USA,"California (-122.387185, 38.406418)",Kenwood,Chardonnay,13.99,2009,White Wine,3,3.25,86
877,Rodney Strong Cabernet Sauvignon Sonoma County,USA,"California (-122.387185, 38.406418)",Rodney Strong Vineyards,Cabernet Sauvignon,15.99,2010,Red Wine,3.5,2.666666667,87
878,Rodney Strong Cabernet Sauvignon Sonoma County,USA,"California (-122.387185, 38.406418)",Rodney Strong Vineyards,Cabernet Sauvignon,15.99,2008,Red Wine,3.5,3.107142857,87
879,St Francis Cabernet Sauvignon Sonoma,USA,"California (-122.387185, 38.406418)",St Francis Wine Company Ltd,Cabernet Sauvignon,15.99,2007,Red Wine,3.5,3.833333333,87
880,La Crema Chardonnay Sonoma,USA,"California (-122.387185, 38.406418)",La Crema Winery,Chardonnay,15.99,2010,White Wine,3.5,3.5,89
882,Dry Creek Chenin Blanc Clarksburg Dry,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Chenin Blanc,21.99,2011,White Wine,3.5,4,87
884,Chappellet Vineyard Chenin Blanc Napa Valley Old Vine Cuvée Cellar Selection,USA,"California (-122.387185, 38.406418)",Chappellet Vineyard,Chenin Blanc,29,2003,White Wine,3.5,3.5,88
885,Chateau Ste. Michelle Riesling Columbia Valley Dry,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Riesling,9.99,2008,White Wine,3.5,3,89
886,Pacific Rim Sweet Riesling,USA,"Washington (-121.460951, 47.963348)",Pacific Rim,Riesling,9.99,2009,Dessert/Fortified,3.5,3.833333333,88.5
887,Charles Smith Riesling Washington Kung Fu Girl,USA,"Washington (-121.460951, 47.963348)",Charles Smith,Riesling,10.98,2008,White Wine,3.5,3.535714286,89
888,Washington Hills Riesling,USA,"Washington (-121.460951, 47.963348)",Washington Hills,Riesling,15,2011,White Wine,3.5,4.333333333,89
889,Washington Hills Late Harvest Riesling,USA,"Washington (-121.460951, 47.963348)",Washington Hills,Riesling,8.99,2011,Dessert/Fortified,2.5,2.5,86
890,Pacific Rim Riesling Columbia Valley Wine Enthusiast Top 100 Best Buys,USA,"Washington (-121.460951, 47.963348)",Pacific Rim,Riesling,9.99,2009,White Wine,3,2.5,92
891,Cupcake Riesling,USA,"California (-122.387185, 38.406418)",Cupcake Vineyards,Riesling,9.99,2008,White Wine,3,2.8,87
892,White Riesling Bay Mist Monterrey,USA,"California (-122.387185, 38.406418)",J. Lohr Vineyards & Wines,Riesling,9.98,2011,White Wine,3,3.166666667,84
893,Chateau Ste. Michelle Riesling Columbia Valley Harvest Select,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Riesling,11.99,2009,White Wine,3,3.214285714,90
894,Chateau Ste. Michelle Riesling Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Riesling,12.99,2006,White Wine,3.5,3.523809524,86.66666667
895,Chateau Ste. Michelle Riesling Columbia Valley Dry,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Riesling,11.99,2011,White Wine,3,3.5,88
896,Pacific Rim Riesling Organic,USA,"Washington (-121.460951, 47.963348)",Pacific Rim,Riesling,14.99,2008,White Wine,3.5,4.25,92
898,Kendall-Jackson Vintner's Reserve Riesling Monterey County,USA,"California (-122.387185, 38.406418)",Kendall-Jackson,Riesling,12.99,2010,Dessert/Fortified,3,2.75,72
899,Seven Hills Winery Riesling Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Seven Hills Winery,Riesling,14.99,2008,White Wine,3.5,3.5,89
900,Chateau Ste. Michelle Eroica Riesling,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Riesling,17.99,2012,White Wine,4,2,89
902,Milbrandt Vineyards Riesling Columbia Valley Traditions,USA,"Washington (-121.460951, 47.963348)",Milbrandt Vineyards,Riesling,15.99,2006,White Wine,3.5,3.5,90
904,Jekel Vineyards Riesling,USA,"California (-122.387185, 38.406418)",Jekel,Riesling,16.99,2007,White Wine,3.5,3.5,87
905,Kendall-Jackson Riesling Vintners Reserve,USA,"California (-122.387185, 38.406418)",Kendall-Jackson,Riesling,10.99,2011,Dessert/Fortified,2,0.75,82
907,Arrowood Riesling Alexander Valley Select Late Harvest,USA,"California (-122.387185, 38.406418)",Arrowood Vineyards & Winery,Riesling,25,2005,Dessert/Fortified,3.5,2,95
908,Dash Nobility Late Harvest Riesling Blanc,USA,"Washington (-121.460951, 47.963348)",Heaven's Cave Cellars,Riesling,22.99,2006,Dessert/Fortified,4,3.428571429,94.5
909,Chateau Ste. Michelle Eroica Riesling,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Riesling,24.99,2006,White Wine,4,3.858695652,91.25
910,Chateau Ste. Michelle Riesling Eroica Dr Loosen Columbia Valley,USA,"Oregon (-121.746595, 44.687298)",Chateau Ste. Michelle,Riesling,19.99,2011,White Wine,3,3,93
